Marka,Model,Yil,Km,Vites,Yakit,Fiyat,Tuketim
Mercedes,C C 180 Komp. BlueEfficiency Fascination,2011,134000,Otomatik Vites,Benzin,145000,6.0
Mercedes,Diğer Diğer,1979,188000,Manuel Vites,Benzin,32900,5.5
Mercedes,E Serisi E 220 d Exclusive,2018,15000,Otomatik Vites,Dizel,729500,7.0
Mercedes,A Serisi A 180 AMG Sport,2013,94000,Otomatik Vites,Benzin,139900,6.0
Mercedes,S Serisi S 320 320,1995,366000,Otomatik Vites,Benzin,58000,8.0
Mercedes,E Serisi E 250 CGI Premium,2013,199000,Otomatik Vites,Benzin,263000,7.0
Mercedes,E Serisi E 220 CDI Avantgarde,2008,359000,Otomatik Vites,Dizel,165750,8.0
Mercedes,X 250 d Power,2019,8000,Otomatik Vites,Dizel,364900,8.0
Mercedes,E Serisi E 250 AMG 7G-Tronic,2016,71000,Otomatik Vites,Benzin,485750,7.0
Mercedes,A Serisi A 180 CDI BlueEfficiency Style,2017,47000,Otomatik Vites,Dizel,229750,6.0
Mercedes,C C 180 Komp. BlueEfficiency Fascination,2010,134000,Otomatik Vites,Benzin,129750,6.0
Mercedes,Diğer Diğer,2020,0,Otomatik Vites,Dizel,578750,6.0
Mercedes,E Serisi E 180 Elite,2014,88000,Otomatik Vites,Benzin,269750,6.0
Mercedes,G Serisi 400 D,2020,0,Otomatik Vites,Dizel,2720000,8.0
Mercedes,E Serisi E 180 Exclusive,2017,61450,Otomatik Vites,Benzin,435000,6.0
Mercedes,E Serisi E 250 CDI Elite,2013,109000,Otomatik Vites,Dizel,373500,8.0
Mercedes,A Serisi A 180 CDI BlueEfficiency AMG,2015,44000,Otomatik Vites,Dizel,168750,6.0
BMW,7 Serisi 740d xDrive Exclusive,2012,128707,Otomatik Vites,Dizel,597500,8.0
Mercedes,CLA 180 d AMG,2014,129000,Otomatik Vites,Dizel,215000,6.0
Mercedes,E Serisi E 180 Exclusive,2017,90000,Otomatik Vites,Benzin,414500,6.0
Mercedes,E Serisi E 350 CDI Premium,2011,247000,Otomatik Vites,Dizel,248000,8.0
Mercedes,C Diğer,2016,21000,Otomatik Vites,Dizel,342900,6.0
Mercedes,C Diğer,2016,56000,Otomatik Vites,Dizel,327900,6.0
Mercedes,X 250 d Progressive,2019,0,Otomatik Vites,Dizel,307950,8.0
Mercedes,GLA Diğer,2016,70000,Otomatik Vites,Benzin,259900,6.0
Mercedes,CLS 350 D AMG,2016,145000,Otomatik Vites,Dizel,607500,8.0
Mercedes,A Serisi A 200 AMG,2019,5000,Otomatik Vites,Benzin,356500,6.0
Mercedes,E Serisi E 220 d Exclusive,2017,35000,Otomatik Vites,Dizel,660000,7.0
Mercedes,C Diğer,2015,43500,Otomatik Vites,Dizel,284500,6.0
Mercedes,C C 180 BlueEfficiency AMG,2011,138000,Otomatik Vites,Benzin,152000,7.0
Mercedes,G Serisi 63 AMG,2020,0,Otomatik Vites,Benzin,3310000,8.0
Mercedes,G Serisi 63 AMG,2020,0,Otomatik Vites,Benzin,3300000,8.0
Mercedes,C C 180 BlueEfficiency AMG,2012,229000,Otomatik Vites,Benzin,122000,6.0
Mercedes,E Serisi E 250 CDI Elite,2014,164000,Otomatik Vites,Dizel,315000,8.0
Mercedes,C Diğer,2016,57000,Otomatik Vites,Dizel,301500,6.0
Mercedes,E Serisi E 180 Elite,2014,80000,Otomatik Vites,Benzin,276000,6.0
Mercedes,190 190 D 2.5,1986,221000,Manuel Vites,Dizel,31500,5.5
Renault,Fluence 1.5 dCi Touch,2014,130000,Otomatik Vites,Dizel,104000,7.0
Mercedes,C C 180 BlueEfficiency AMG,2013,64000,Otomatik Vites,Benzin,205000,6.0
Mercedes,E Serisi E 250 CDI Premium,2015,112000,Otomatik Vites,Dizel,419000,8.0
Mercedes,E Serisi E 250 CDI Edition,2015,112000,Otomatik Vites,Dizel,419000,8.0
Mercedes,E Serisi E 220 CDI Avantgarde,2008,128000,Otomatik Vites,Dizel,198000,8.0
Mercedes,C Diğer,2016,127000,Otomatik Vites,Dizel,242950,6.0
Mercedes,CLA 200 AMG,2014,215000,Otomatik Vites,Benzin,179000,5.5
Mercedes,E Serisi E 200 200,1993,348000,Manuel Vites,Benzin,59750,7.0
Mercedes,E Serisi E 250 CGI AMG,2012,88000,Otomatik Vites,Benzin,236000,7.0
Mercedes,C Diğer,2016,89750,Otomatik Vites,Dizel,255750,6.0
Mercedes,C C 180 BlueEfficiency AMG,2012,210000,Otomatik Vites,Benzin,136000,6.0
Mercedes,A Serisi A 180 d AMG,2016,35000,Otomatik Vites,Dizel,219450,5.5
Mercedes,200 200 D,1992,314611,Otomatik Vites,Dizel,35990,5.5
Mercedes,C Diğer,2005,353600,Otomatik Vites,Benzin,67990,7.0
Mercedes,C C 180 Elegance,1995,388000,Otomatik Vites,Benzin,38500,5.5
Mercedes,C C 180 Komp. BlueEfficiency Avantgarde,2011,150000,Otomatik Vites,Benzin,162000,6.0
Mercedes,190 190 D 2.0,1985,0,Manuel Vites,Dizel,24500,7.0
Mercedes,C C 180 Komp. Avantgarde,2005,313000,Otomatik Vites,Benzin,88750,7.0
Mercedes,C Diğer,2015,52000,Otomatik Vites,Benzin,244900,6.0
Mercedes,C Diğer,2017,48000,Otomatik Vites,Dizel,272000,6.0
Dacia,Dokker 1.5 dCi Ambiance,2015,178535,Manuel Vites,Dizel,63750,6.0
Mercedes,C Diğer,2015,55000,Otomatik Vites,Benzin,252500,6.0
Mercedes,E Serisi E 180 AMG,2017,46000,Otomatik Vites,Benzin,429000,6.0
Mercedes,C C 180 Elegance,1995,309000,Otomatik Vites,Benzin,48500,5.5
Mercedes,C C 180 Komp. BlueEfficiency Luxury,2011,129000,Otomatik Vites,Benzin,139750,6.0
Mercedes,C C 180 Komp. BlueEfficiency Fascination,2009,187000,Otomatik Vites,Benzin,115000,6.0
Mercedes,200 200,1987,244000,Manuel Vites,Benzin,49850,7.0
Mercedes,C C 180 Komp. Avantgarde,2008,115000,Otomatik Vites,Benzin,144850,7.0
Mercedes,C Diğer,2017,40900,Otomatik Vites,Dizel,352800,6.0
Mercedes,B Serisi B 180 CDI BlueEfficiency Style,2014,85000,Otomatik Vites,Dizel,169750,6.0
Mercedes,E Serisi E 250 CDI Elite,2012,220000,Otomatik Vites,Dizel,268000,8.0
Mercedes,CLA 180 d AMG,2014,92000,Otomatik Vites,Dizel,232500,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency Style,2012,75000,Manuel Vites,Dizel,153500,6.0
Mercedes,200 200 E,1990,400000,Manuel Vites,Benzin,31500,7.0
Mercedes,E Serisi E 350 CDI Premium,2011,307000,Otomatik Vites,Dizel,266000,8.0
Mercedes,CLK CLK 200 Komp. Avantgarde,2003,205000,Otomatik Vites,Benzin,122000,7.0
Mercedes,E Serisi E 350 CDI AMG Premium,2010,280000,Otomatik Vites,Dizel,183000,5.5
Mercedes,GLC 250 d Exclusive,2018,2000,Otomatik Vites,Dizel,755000,8.0
Mercedes,A Serisi A 180 CDI BlueEfficiency AMG,2014,173000,Otomatik Vites,Dizel,142750,6.0
Mercedes,E Serisi E 350 CDI Premium,2011,163000,Otomatik Vites,Dizel,225000,8.0
Peugeot,2008 1.2 PureTech GT Line,2020,10,Otomatik Vites,Benzin,269500,5.5
Mercedes,A Serisi A 180 Urban,2016,22000,Otomatik Vites,Benzin,227900,6.0
Mercedes,C C 180 BlueEfficiency Avantgarde,2012,170000,Otomatik Vites,Benzin,159900,6.0
Mercedes,E Serisi E 250 CDI Edition,2015,97752,Otomatik Vites,Dizel,445000,8.0
Mercedes,S Serisi S 320 320,1995,210000,Otomatik Vites,Benzin,123000,8.0
Mercedes,C C 180 AMG 9G-Tronic,2017,37000,Otomatik Vites,Benzin,382000,6.0
Mercedes,C Diğer,2018,22000,Otomatik Vites,Dizel,368000,6.0
Mercedes,C C 180 AMG 9G-Tronic,2018,9900,Otomatik Vites,Benzin,433000,6.0
Mercedes,C Diğer,2016,45000,Otomatik Vites,Dizel,290000,6.0
Mercedes,E Serisi E 180 Edition E,2015,149750,Otomatik Vites,Benzin,274500,6.0
Mercedes,Diğer Diğer,2020,30,Otomatik Vites,Dizel,579750,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency AMG,2015,102000,Otomatik Vites,Dizel,202750,6.0
Mercedes,C Diğer,2016,75000,Otomatik Vites,Dizel,285750,6.0
Mercedes,C Diğer,2016,18700,Otomatik Vites,Dizel,289750,6.0
Mercedes,E Serisi E 200 200,1993,306000,Manuel Vites,Benzin,40000,7.0
Mercedes,C C 180 AMG 7G-Tronic,2013,145000,Otomatik Vites,Benzin,167500,6.0
Mercedes,GLK 250 CDI,2011,259000,Otomatik Vites,Dizel,205750,8.0
Mercedes,GLC 250 AMG,2016,79100,Otomatik Vites,Benzin,495000,7.0
Mercedes,SLC 180 AMG,2016,53500,Otomatik Vites,Benzin,355000,6.0
Mercedes,C Diğer,2016,30500,Otomatik Vites,Dizel,310000,6.0
Land Rover,Discovery Sport 2.0 TD4 HSE,2016,200550,Otomatik Vites,Dizel,444500,7.0
Mercedes,C Diğer,2016,57500,Otomatik Vites,Dizel,282000,6.0
Mercedes,GLA Diğer,2016,67467,Otomatik Vites,Benzin,285000,6.0
Mercedes,C C 180 Avantgarde,2012,210000,Otomatik Vites,Benzin,145000,7.0
Mercedes,C Diğer,2016,137000,Otomatik Vites,Dizel,249500,6.0
Mercedes,S Serisi S 400 AMG,2020,0,Otomatik Vites,Dizel,2350000,8.0
Mercedes,C Diğer,2016,54000,Otomatik Vites,Dizel,291950,6.0
Mercedes,E Serisi E 200 Komp. Avantgarde,2007,229000,Otomatik Vites,Benzin,129500,7.0
Mercedes,B Serisi B 180 CDI BlueEfficiency Elite,2014,60000,Otomatik Vites,Dizel,177500,6.0
Mercedes,C Diğer,2016,95000,Otomatik Vites,Dizel,309000,6.0
Mercedes,E Serisi E 180 Edition E,2015,69500,Otomatik Vites,Benzin,339000,6.0
Mercedes,E Serisi E 200 Elegance,1996,384000,Otomatik Vites,Benzin,60000,7.0
Mercedes,C C 180 BlueEfficiency Avantgarde,2012,91000,Otomatik Vites,Benzin,198500,6.0
Mercedes,E Serisi E 180 Exclusive,2017,75000,Otomatik Vites,Benzin,439500,6.0
Mercedes,E Serisi E 200 Komp. Avantgarde,2007,173706,Otomatik Vites,Benzin,175000,7.0
Mercedes,CLA 180 d AMG,2017,35000,Otomatik Vites,Dizel,284500,6.0
Mercedes,C C 200 Komp. Avantgarde,2008,280000,Otomatik Vites,Benzin,130000,7.0
Mercedes,Diğer Diğer,1976,0,Manuel Vites,Benzin,107000,5.5
Mercedes,CLA 200 AMG,2014,62000,Otomatik Vites,Benzin,229750,6.0
Mercedes,GLK 350 CDI,2010,265000,Otomatik Vites,Dizel,208500,8.0
Mercedes,Vito 110 D,2000,250000,Manuel Vites,Dizel,49500,7.0
Mercedes,CLA 180 d AMG,2014,130000,Otomatik Vites,Dizel,207000,6.0
Mercedes,A Serisi A 150 Avantgarde,2007,160000,Otomatik Vites,Benzin,80000,6.0
Mercedes,200 200,1987,400000,Manuel Vites,Benzin,25999,7.0
Mercedes,E Serisi E 250 CDI Premium,2015,101000,Otomatik Vites,Dizel,430000,8.0
Mercedes,190 190 E 2.0,1992,310000,Manuel Vites,Benzin,23900,5.5
Mercedes,A Serisi A 180 CDI BlueEfficiency AMG,2014,32000,Otomatik Vites,Dizel,204000,6.0
Mercedes,C Diğer,2018,4000,Otomatik Vites,Benzin,388000,6.0
Mercedes,C Diğer,2018,23000,Otomatik Vites,Dizel,398000,6.0
Mercedes,C C 180 Avantgarde,2011,110500,Otomatik Vites,Benzin,156000,7.0
Mercedes,B Serisi B 180 BlueEfficiency Elite,2015,64000,Otomatik Vites,Benzin,159000,6.0
Mercedes,C C 180 Komp. BlueEfficiency AMG,2010,119000,Otomatik Vites,Benzin,151000,6.0
Mercedes,S Serisi S 350 350 L,2008,266000,Otomatik Vites,Benzin,293000,8.0
Mercedes,200 200 D,1985,340000,Manuel Vites,Dizel,40000,7.0
Mercedes,E Serisi E 320 CDI Avantgarde,2001,195000,Otomatik Vites,Dizel,105000,8.0
Mercedes,E Serisi E 180 Avantgarde,2017,76000,Otomatik Vites,Benzin,370500,6.0
Mercedes,E Serisi E 180 Exclusive,2018,16000,Otomatik Vites,Benzin,515000,6.0
Mercedes,C Diğer,2015,102500,Otomatik Vites,Dizel,267950,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency AMG,2015,90000,Otomatik Vites,Dizel,193900,6.0
Mercedes,A Serisi A 180 AMG Sport,2015,78000,Otomatik Vites,Benzin,221900,6.0
Jaguar,XF 2.0 D Prestige Plus,2017,26100,Otomatik Vites,Dizel,634500,4.5
Mercedes,E Serisi E 220 CDI Elegance,2002,235000,Otomatik Vites,Dizel,133000,8.0
Mercedes,200 200 E,1990,377000,Otomatik Vites,Benzin,37900,5.5
Mercedes,C Diğer,2016,71000,Otomatik Vites,Dizel,289500,6.0
Mercedes,CLS 350 CDI,2011,158000,Otomatik Vites,Dizel,295000,8.0
Mercedes,C C 180 AMG 7G-Tronic,2013,110000,Otomatik Vites,Benzin,167000,6.0
Mercedes,A Serisi A 150 Avantgarde,2005,167000,Otomatik Vites,Benzin,73000,6.0
Mercedes,C Diğer,2017,45600,Otomatik Vites,Dizel,285750,6.0
Mercedes,E Serisi E 220 d AMG,2018,31000,Otomatik Vites,Dizel,795000,7.0
Mercedes,Maybach S S 560,2020,0,Otomatik Vites,Benzin,3360000,8.0
Mercedes,C Diğer,2016,54000,Otomatik Vites,Dizel,282500,6.0
Mercedes,A Serisi A 180 AMG Sport,2013,93000,Otomatik Vites,Benzin,178900,6.0
Mercedes,E Serisi E 220 CDI Avantgarde,2002,180000,Otomatik Vites,Dizel,138000,8.0
Mercedes,E Serisi E 220 d Exclusive,2018,32000,Otomatik Vites,Dizel,880000,7.0
Mercedes,A Serisi A 180 AMG Sport,2016,82000,Otomatik Vites,Benzin,209000,6.0
Mercedes,CLA Diğer,2015,199000,Otomatik Vites,Dizel,169000,6.0
Mercedes,C Diğer,2005,152000,Otomatik Vites,Benzin,95500,7.0
Mercedes,E Serisi E 220 CDI Avantgarde,2008,341000,Otomatik Vites,Dizel,179900,8.0
Peugeot,2008 1.2 PureTech GT Line,2020,10,Otomatik Vites,Benzin,269500,5.5
Mercedes,C C 180 AMG 7G-Tronic,2014,65076,Otomatik Vites,Benzin,227000,6.0
Mercedes,Diğer Diğer,2020,0,Otomatik Vites,Dizel,575000,6.0
Mercedes,CLA 200 AMG,2020,0,Otomatik Vites,Benzin,376000,6.0
Mercedes,C C 220 CDI Avantgarde,2009,269000,Otomatik Vites,Dizel,127500,8.0
Mercedes,E Serisi E 250 CGI Elite,2012,189000,Otomatik Vites,Benzin,215500,7.0
Mercedes,GLC 250 Exclusive,2016,21227,Otomatik Vites,Benzin,479000,7.0
Mercedes,C Diğer,2016,78000,Otomatik Vites,Dizel,263500,6.0
Mercedes,C Diğer,2017,43750,Otomatik Vites,Dizel,261750,6.0
Mercedes,CLA 180 d AMG,2017,32700,Otomatik Vites,Dizel,287900,6.0
Mercedes,CLA 180 d AMG,2016,112500,Otomatik Vites,Dizel,253000,6.0
Mercedes,E Serisi E 180 Edition E,2016,75183,Otomatik Vites,Benzin,312900,6.0
Mercedes,200 200,1988,278000,Otomatik Vites,Benzin,39900,5.5
Mercedes,E Serisi E 180 Exclusive,2018,36500,Otomatik Vites,Benzin,485000,6.0
Mercedes,C C 180 BlueEfficiency AMG,2013,156000,Otomatik Vites,Benzin,158500,6.0
Mercedes,S Serisi S 500 500 L,2002,455000,Otomatik Vites,Benzin,125000,8.0
Mercedes,X 250 d Progressive,2017,43000,Otomatik Vites,Dizel,272500,8.0
Mercedes,B Serisi B 180 CDI BlueEfficiency Elite,2014,158760,Otomatik Vites,Dizel,172750,6.0
Mercedes,CLA 200 AMG,2013,123650,Otomatik Vites,Benzin,164999,6.0
Mercedes,C C 180 AMG 7G-Tronic,2016,89000,Otomatik Vites,Benzin,353000,6.0
Dacia,Dokker 1.5 dCi Ambiance,2015,178535,Manuel Vites,Dizel,63750,6.0
Mercedes,E Serisi E 250 CDI Edition,2015,200000,Otomatik Vites,Dizel,370000,5.5
Mercedes,CLA 180 d AMG,2016,59000,Otomatik Vites,Dizel,260000,6.0
Mercedes,E Serisi E 180 Edition E,2015,54000,Otomatik Vites,Benzin,358000,6.0
Mercedes,C Diğer,2017,18061,Otomatik Vites,Dizel,346500,6.0
Mercedes,C Diğer,2009,230000,Otomatik Vites,Dizel,143000,8.0
Mercedes,GLK Diğer,2015,95000,Otomatik Vites,Dizel,359950,8.0
Mercedes,SLK 200 Kompressor,2009,170000,Otomatik Vites,Benzin,168500,7.0
Mercedes,CLA 180 d AMG,2015,60000,Otomatik Vites,Dizel,218500,6.0
Mercedes,GLK Diğer,2014,130000,Otomatik Vites,Dizel,350000,8.0
Mercedes,C C 180 BlueEfficiency AMG,2010,105000,Manuel Vites,Benzin,165000,5.5
Mercedes,CLA 180 d AMG,2016,115000,Otomatik Vites,Dizel,248000,6.0
Mercedes,C C 180 Komp. Elegance,2009,204000,Manuel Vites,Benzin,119750,7.0
Mercedes,E Serisi E 200 Komp. Avantgarde,2006,427000,Otomatik Vites,Benzin,155000,7.0
Mercedes,CLA 200 AMG,2016,77000,Otomatik Vites,Benzin,234000,6.0
Mercedes,C C 180 Komp. Avantgarde,2005,185000,Otomatik Vites,Benzin,82900,7.0
Mercedes,GLC 250 AMG,2017,39500,Otomatik Vites,Benzin,625000,7.0
Mercedes,C Diğer,2018,3000,Otomatik Vites,Dizel,396000,6.0
Jeep,Cherokee 5.2,2000,249038,Otomatik Vites,Benzin,70750,8.0
Mercedes,CLA 180 d AMG,2015,130000,Otomatik Vites,Dizel,222000,6.0
Mercedes,E Serisi E 250 CDI BlueEfficiency Avantgarde,2011,173000,Otomatik Vites,Dizel,248500,8.0
Mercedes,Diğer Diğer,1978,310000,Manuel Vites,Benzin,35000,5.5
Mercedes,E Serisi E 180 Elite,2014,88500,Otomatik Vites,Benzin,236750,6.0
Mercedes,GL 350 CDI,2015,146600,Otomatik Vites,Dizel,869000,8.0
Mercedes,E Serisi E 250 CDI Edition,2016,80000,Otomatik Vites,Dizel,512000,8.0
Mercedes,E Serisi E 180 Elite,2015,28432,Otomatik Vites,Benzin,322000,6.0
Mercedes,C Diğer,2018,37000,Otomatik Vites,Dizel,377000,6.0
Mercedes,E Serisi E 180 Edition E,2016,82300,Otomatik Vites,Benzin,327000,6.0
Mercedes,E Serisi E 180 Edition E,2015,56000,Otomatik Vites,Benzin,273500,6.0
Mercedes,CLA 180 d AMG,2016,95000,Otomatik Vites,Dizel,223500,6.0
Mercedes,S Serisi S 350 350 L BlueEfficiency,2012,165000,Otomatik Vites,Dizel,369500,8.0
Mercedes,E Serisi E 250 Elite,2014,165000,Otomatik Vites,Benzin,242500,7.0
Mercedes,ML 350 CDI,2011,120000,Otomatik Vites,Dizel,425000,8.0
Mercedes,E Serisi E 180 AMG Premium,2013,113000,Otomatik Vites,Benzin,266000,6.0
Mercedes,GLA 180 d AMG,2016,89900,Otomatik Vites,Dizel,253950,5.5
Mercedes,C Diğer,2016,99000,Otomatik Vites,Dizel,249950,5.5
BMW,7 Serisi 740d xDrive Exclusive,2012,128707,Otomatik Vites,Dizel,597500,8.0
Mercedes,C Diğer,2016,74000,Otomatik Vites,Dizel,254950,5.5
Mercedes,C C 180 BlueEfficiency AMG,2012,128000,Otomatik Vites,Benzin,167950,5.5
Mercedes,C Diğer,2017,46200,Otomatik Vites,Dizel,277000,6.0
Mercedes,C Diğer,2015,151000,Otomatik Vites,Dizel,236500,6.0
Mercedes,CLC CLC 160 Grand Prix,2010,160000,Otomatik Vites,Benzin,119500,6.0
Mercedes,C Diğer,2015,146000,Otomatik Vites,Dizel,239900,6.0
Mercedes,C Diğer,2015,76000,Otomatik Vites,Dizel,249900,6.0
Mercedes,S Serisi S 500 500 L,2002,249000,Otomatik Vites,Benzin,149000,8.0
Mercedes,A Serisi A 180 Urban,2012,56000,Otomatik Vites,Benzin,129900,5.5
Mercedes,A Serisi Diğer,2019,17000,Otomatik Vites,Dizel,236900,6.0
Mercedes,C C 200 Komp. Avantgarde,2008,184000,Otomatik Vites,Benzin,143750,7.0
Mercedes,C Diğer,2012,123000,Otomatik Vites,Benzin,154950,6.0
Mercedes,C C 180 Komp. BlueEfficiency AMG,2009,310000,Otomatik Vites,Benzin,123500,6.0
Mercedes,E Serisi E 180 Exclusive,2017,50400,Otomatik Vites,Benzin,428000,6.0
Mercedes,C Diğer,2017,56000,Otomatik Vites,Dizel,355000,6.0
Mercedes,S Serisi S 350 350 L,2003,350000,Otomatik Vites,Benzin,127500,8.0
Mercedes,E Serisi E 200 Komp. Avantgarde,2007,179000,Otomatik Vites,Benzin,159900,7.0
Mercedes,C C 180 AMG 9G-Tronic,2017,68000,Otomatik Vites,Benzin,350000,6.0
Mercedes,X 250 d Power,2019,0,Otomatik Vites,Dizel,414950,8.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Mercedes,X 250 d Power,2019,1700,Otomatik Vites,Dizel,369950,8.0
Mercedes,X 250 d Progressive,2017,21000,Otomatik Vites,Dizel,294950,8.0
Mercedes,C C 180 AMG 7G-Tronic,2011,166000,Otomatik Vites,Benzin,154000,6.0
Mercedes,E Serisi E 250 CDI BlueEfficiency Avantgarde,2010,228000,Otomatik Vites,Dizel,214000,5.5
Mercedes,E Serisi E 240 Avantgarde,2002,330000,Otomatik Vites,Benzin,99000,8.0
Mercedes,E Serisi E 290 TD Elegance,1998,400000,Otomatik Vites,Dizel,61500,5.5
Mercedes,E Serisi E 180 Avantgarde,2017,75000,Otomatik Vites,Benzin,395000,6.0
Mercedes,E Serisi E 180 Exclusive,2017,39000,Otomatik Vites,Benzin,409900,6.0
Mercedes,CLA 180 d AMG,2017,21300,Otomatik Vites,Dizel,261900,6.0
Mercedes,E Serisi E 220 d AMG,2018,51000,Otomatik Vites,Dizel,612500,7.0
Mercedes,C Diğer,2016,196000,Otomatik Vites,Dizel,229950,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency Style,2015,38000,Otomatik Vites,Dizel,186950,6.0
Mercedes,C Diğer,2016,100000,Otomatik Vites,Dizel,243950,6.0
Mercedes,CLA 180 d Comfort,2017,175000,Otomatik Vites,Dizel,204950,6.0
Mercedes,C Diğer,2016,147000,Otomatik Vites,Dizel,244950,6.0
Mercedes,ML 320 CDI,2008,230000,Otomatik Vites,Dizel,204500,8.0
Mercedes,E Serisi E 180 Premium,2014,165000,Otomatik Vites,Benzin,249500,6.0
Mercedes,E Serisi E 250 CDI Premium,2013,150000,Otomatik Vites,Dizel,359750,8.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Mercedes,E Serisi E 200 Komp. Avantgarde,2006,386000,Otomatik Vites,Benzin,136500,7.0
Mercedes,230 230 E,1983,312233,Manuel Vites,Benzin,36500,5.5
Mercedes,300 300 SE,1989,280300,Otomatik Vites,Benzin,54500,5.5
Mercedes,E Serisi E 250 CGI AMG,2011,159500,Otomatik Vites,Benzin,239500,5.5
Mercedes,C C 180 AMG 9G-Tronic,2017,48500,Otomatik Vites,Benzin,379000,6.0
Mercedes,E Serisi E 220 d AMG,2017,62000,Otomatik Vites,Dizel,750000,7.0
Mercedes,C Diğer,2017,43000,Otomatik Vites,Dizel,284500,6.0
Mercedes,S Serisi S 350 BlueTEC 4Matic 7G-Tronic,2014,112000,Otomatik Vites,Dizel,935000,8.0
Mercedes,S Serisi S 400 Sport,2016,45000,Otomatik Vites,Benzin,1550000,8.0
Mercedes,A Serisi A 180 d AMG,2017,40781,Otomatik Vites,Dizel,237500,5.5
Mercedes,C C 180 AMG 7G-Tronic,2016,38000,Otomatik Vites,Benzin,286500,6.0
Mercedes,Maybach S S 500,2016,6350,Otomatik Vites,Benzin,2280000,8.0
Mercedes,A Serisi A 180 d AMG,2016,20500,Otomatik Vites,Dizel,215000,5.5
Mercedes,C Diğer,2016,55000,Otomatik Vites,Dizel,271500,6.0
Mercedes,E Serisi E 300 AMG,2017,37119,Otomatik Vites,Benzin,709000,7.0
Mercedes,G Serisi 63 AMG,2020,900,Otomatik Vites,Benzin,3250000,8.0
Mercedes,SLK 200 Kompressor,2005,219000,Otomatik Vites,Benzin,144000,7.0
Mercedes,G Serisi 63 AMG,2020,0,Otomatik Vites,Benzin,3250000,8.0
Mercedes,Diğer Diğer,1961,62203,Manuel Vites,Benzin,1045000,5.5
Renault,Fluence 1.5 dCi Touch,2014,124000,Otomatik Vites,Dizel,105500,6.0
Mercedes,C Diğer,2016,75000,Otomatik Vites,Dizel,299500,6.0
Mercedes,GLE Diğer,2015,65000,Otomatik Vites,Dizel,899000,8.0
Mercedes,SLC 180 AMG,2016,92039,Otomatik Vites,Benzin,339000,6.0
Mercedes,C Diğer,2020,0,Otomatik Vites,Benzin,479000,6.0
Mercedes,E Serisi E 250 CGI Dynamic,2012,124500,Otomatik Vites,Benzin,249500,7.0
Mercedes,C C 180 AMG 9G-Tronic,2017,42000,Otomatik Vites,Benzin,412500,6.0
Mercedes,CLS 350 CDI Innovation Sport,2012,74424,Otomatik Vites,Dizel,430000,8.0
Mercedes,E Serisi E 180 Edition E,2015,62500,Otomatik Vites,Benzin,289000,6.0
Mercedes,E Serisi E 180 Exclusive,2018,40000,Otomatik Vites,Benzin,499500,6.0
Mercedes,GLA 180 d AMG,2016,42700,Otomatik Vites,Dizel,286500,5.5
Mercedes,S Serisi S 500 500 AMG,2015,33000,Otomatik Vites,Benzin,1345000,8.0
Mercedes,GLC 220 d Off Road,2020,0,Otomatik Vites,Dizel,785000,7.0
Mercedes,A Serisi A 200 AMG,2018,14310,Otomatik Vites,Benzin,307500,6.0
Mercedes,E Serisi E 180 Exclusive,2018,28000,Otomatik Vites,Benzin,465000,6.0
Mercedes,C Diğer,2020,0,Otomatik Vites,Benzin,545000,6.0
Mercedes,E Serisi E 180 Exclusive,2017,22000,Otomatik Vites,Benzin,451500,6.0
Mercedes,S Serisi S 350 BlueTEC 4Matic 7G-Tronic,2014,111700,Otomatik Vites,Dizel,875000,8.0
Mercedes,CLA 180 d AMG,2014,61549,Otomatik Vites,Dizel,177000,6.0
Mercedes,Diğer Diğer,2020,0,Otomatik Vites,Dizel,610000,6.0
Jeep,Cherokee 5.2,2000,249038,Otomatik Vites,Benzin,70750,8.0
Mercedes,GLS 350 D,2016,26923,Otomatik Vites,Dizel,1350000,8.0
Mercedes,GLC 250 d Exclusive,2018,41796,Otomatik Vites,Dizel,698000,8.0
Mercedes,CLA 180 d AMG,2015,133000,Otomatik Vites,Dizel,219500,6.0
Mercedes,C Diğer,2016,79500,Otomatik Vites,Dizel,299000,6.0
Mercedes,C Diğer,2016,92500,Otomatik Vites,Dizel,275000,6.0
Mercedes,E Serisi E 180 Elite,2015,124000,Otomatik Vites,Benzin,289000,6.0
Mercedes,C C 180 Komp. BlueEfficiency AMG,2010,78000,Otomatik Vites,Benzin,179500,6.0
Mercedes,X 250 d Progressive,2017,14500,Otomatik Vites,Dizel,257500,5.5
Mercedes,X 250 d Progressive,2018,9500,Manuel Vites,Dizel,194750,8.0
Mercedes,C C 180 Komp. BlueEfficiency Fascination,2009,220000,Otomatik Vites,Benzin,115000,6.0
Mercedes,C Diğer,2017,50000,Otomatik Vites,Dizel,339750,6.0
Mercedes,C Diğer,2015,60000,Otomatik Vites,Dizel,296000,6.0
Mercedes,E Serisi E 250 Elite,2014,155000,Otomatik Vites,Benzin,282000,7.0
